-3.104165840148925781e+01,-2.261320304870605469e+01,-2.550676155090332031e+01,-3.467107772827148438e+01,-5.897100830078125000e+01,-5.510065841674804688e+01,-2.921229743957519531e+01,-4.750549316406250000e+01,-4.216891479492187500e+01,-3.426197814941406250e+01,-4.656117248535156250e+01,-3.272713470458984375e+01,-5.571267318725585938e+01,-5.532130432128906250e+01,-3.382820129394531250e+01,-3.055231857299804688e+01,-3.669501495361328125e+01,-4.500915527343750000e+01,-3.604003906250000000e+01,-5.163951110839843750e+01
-3.160679435729980469e+01,-2.053760528564453125e+01,-1.600033187866210938e+01,-3.400493240356445312e+01,-5.232945251464843750e+01,-4.982183456420898438e+01,-2.997694778442382812e+01,-2.734334945678710938e+01,-2.058312606811523438e+01,-1.864149093627929688e+01,-2.071343612670898438e+01,-2.802804946899414062e+01,-5.053961181640625000e+01,-5.318289947509765625e+01,-3.339049148559570312e+01,-2.263340759277343750e+01,-2.582138252258300781e+01,-2.509700775146484375e+01,-2.213475418090820312e+01,-2.116095542907714844e+01
-4.020043945312500000e+01,-2.699161148071289062e+01,-2.013226127624511719e+01,-3.809050750732421875e+01,-5.258916473388671875e+01,-5.360619735717773438e+01,-2.809853172302246094e+01,-1.822432899475097656e+01,-1.913797378540039062e+01,-2.078091812133789062e+01,-2.036706161499023438e+01,-3.150340652465820312e+01,-5.840038299560546875e+01,-5.371707916259765625e+01,-3.662458801269531250e+01,-1.778429222106933594e+01,-1.828396987915039062e+01,-1.709984397888183594e+01,-1.615561294555664062e+01,-1.524432373046875000e+01
-4.061928558349609375e+01,-3.676315307617187500e+01,-3.298445892333984375e+01,-4.202893066406250000e+01,-5.737966156005859375e+01,-5.675983810424804688e+01,-2.363021850585937500e+01,-1.905887413024902344e+01,-2.893218040466308594e+01,-3.704206466674804688e+01,-3.160104560852050781e+01,-3.763848495483398438e+01,-6.137237548828125000e+01,-5.572043991088867188e+01,-3.912079620361328125e+01,-1.958858871459960938e+01,-2.007781410217285156e+01,-2.007701873779296875e+01,-2.070753669738769531e+01,-2.003720855712890625e+01
-4.484448242187500000e+01,-3.872956848144531250e+01,-4.203248214721679688e+01,-4.893835449218750000e+01,-6.688345336914062500e+01,-5.592433929443359375e+01,-2.352802085876464844e+01,-3.365110015869140625e+01,-4.798970413208007812e+01,-5.320473098754882812e+01,-5.241452407836914062e+01,-5.367565536499023438e+01,-6.374950790405273438e+01,-6.062796020507812500e+01,-3.987957763671875000e+01,-2.697349357604980469e+01,-3.616418075561523438e+01,-3.933210754394531250e+01,-4.048092651367187500e+01,-3.903908920288085938e+01
-4.245659637451171875e+01,-3.301732635498046875e+01,-4.019996261596679688e+01,-4.400538253784179688e+01,-6.219396209716796875e+01,-5.896995544433593750e+01,-2.505698966979980469e+01,-4.178466796875000000e+01,-4.893322753906250000e+01,-4.939341735839843750e+01,-5.052905654907226562e+01,-4.721112060546875000e+01,-5.962817382812500000e+01,-5.860399627685546875e+01,-3.698502731323242188e+01,-3.210053634643554688e+01,-4.945198822021484375e+01,-5.303022003173828125e+01,-4.477585601806640625e+01,-5.635627746582031250e+01
-4.331924819946289062e+01,-2.596595573425292969e+01,-3.165954589843750000e+01,-3.915997314453125000e+01,-6.069913482666015625e+01,-5.912799072265625000e+01,-2.814554786682128906e+01,-4.769049453735351562e+01,-5.028288269042968750e+01,-4.233143615722656250e+01,-4.870645904541015625e+01,-3.946798706054687500e+01,-5.919639587402343750e+01,-5.374328231811523438e+01,-3.647801589965820312e+01,-3.387755203247070312e+01,-5.258698654174804688e+01,-5.710094451904296875e+01,-4.621568298339843750e+01,-7.004514312744140625e+01
-4.206562042236328125e+01,-2.358684349060058594e+01,-1.917387962341308594e+01,-3.456370544433593750e+01,-5.315409088134765625e+01,-5.813123321533203125e+01,-2.900470352172851562e+01,-4.226704406738281250e+01,-2.776538085937500000e+01,-2.459843826293945312e+01,-2.789541053771972656e+01,-3.589093780517578125e+01,-6.195759582519531250e+01,-5.241783905029296875e+01,-3.403730010986328125e+01,-3.146829986572265625e+01,-4.931038665771484375e+01,-4.745747375488281250e+01,-3.704177856445312500e+01,-3.606069946289062500e+01
-4.059556961059570312e+01,-3.048805809020996094e+01,-2.089721107482910156e+01,-3.889720153808593750e+01,-5.595757675170898438e+01,-4.990692901611328125e+01,-3.107301330566406250e+01,-2.860661888122558594e+01,-2.198164367675781250e+01,-2.452080154418945312e+01,-2.489734649658203125e+01,-3.798281097412109375e+01,-5.968178939819335938e+01,-5.488319396972656250e+01,-3.441695404052734375e+01,-2.139417076110839844e+01,-3.076608276367187500e+01,-3.063786125183105469e+01,-2.734419441223144531e+01,-2.341487884521484375e+01
-3.840531921386718750e+01,-4.429888153076171875e+01,-2.877659606933593750e+01,-4.911520385742187500e+01,-5.951145935058593750e+01,-4.588523483276367188e+01,-2.692958831787109375e+01,-1.965120315551757812e+01,-2.605693054199218750e+01,-3.698929214477539062e+01,-3.264580535888671875e+01,-4.344255065917968750e+01,-5.948005676269531250e+01,-5.646368789672851562e+01,-3.379041290283203125e+01,-1.583748817443847656e+01,-2.565219688415527344e+01,-2.565304183959960938e+01,-2.391045188903808594e+01,-2.213099861145019531e+01
